id,age,sex,pair,question,speaker,type,value
99,2170,M,duckie_duck,duck_caregiver2,caregiver,diminutive,100
99,2170,M,doggy_dog,dog_caregiver2,caregiver,diminutive,100
99,2170,M,birdie_bird,bird_caregiver,caregiver,diminutive,100
99,2170,M,dolly_doll,doll_caregiver,caregiver,diminutive,100
99,2170,M,teddy_bear,bear_caregiver,caregiver,other,99
99,2170,M,blankie_blanket,blanket_caregiver,caregiver,diminutive,100
99,2170,M,potty_bathroom,bathroom_caregiver,caregiver,other,50
99,2170,M,tummy_stomach,stomach_caregiver,caregiver,other,49
99,2170,M,mommy_mom,mom_caregiver,caregiver,diminutive,50
99,2170,M,daddy_dad,dad_caregiver,caregiver,diminutive,50
99,2170,M,sissy_sister,sister_caregiver,caregiver,other,100
99,2170,M,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
99,2170,M,nightnight_goodnight,goodnight_caregiver,caregiver,other,100
99,2170,M,sissy_sister,sister_child,child,other,100
99,2170,M,auntie_aunt,aunt_child,child,diminutive,100
99,2170,M,dolly_doll,doll_child,child,diminutive,100
99,2170,M,blankie_blanket,blanket_child,child,diminutive,100
99,2170,M,doggy_dog,dog_child2,child,diminutive,100
99,2170,M,froggy_frog,frog_child,child,diminutive,100
99,2170,M,horsey_horse,horse_child,child,diminutive,100
99,2170,M,piggy_pig,pig_child,child,diminutive,100
99,2170,M,fishy_fish,fish_child,child,diminutive,100
99,2170,M,mousey_mouse,mouse_child,child,diminutive,100
99,2170,M,duckie_duck,duck_child2,child,diminutive,100
99,2170,M,birdie_bird,bird_child,child,diminutive,100
99,2170,M,nightnight_goodnight,goodnight_child,child,other,100
100,2176,M,choochoo_train,train_child,child,onomatopoeia,100
100,2176,M,vroomvroom_car,car_child,child,onomatopoeia,100
100,2176,M,quackquack_duck,duck_child,child,onomatopoeia,100
100,2176,M,baabaa_sheep,sheep_child,child,onomatopoeia,100
100,2176,M,woofwoof_dog,dog_child,child,onomatopoeia,100
100,2176,M,kitty_cat,cat_child,child,other,60
100,2176,M,bunny_rabbit,rabbit_child,child,other,50
100,2176,M,froggy_frog,frog_child,child,diminutive,90
100,2176,M,piggy_pig,pig_child,child,diminutive,50
100,2176,M,duckie_duck,duck_child2,child,diminutive,75
100,2176,M,doggy_dog,dog_child2,child,diminutive,50
100,2176,M,dolly_doll,doll_child,child,diminutive,75
100,2176,M,teddy_bear,bear_child,child,other,85
100,2176,M,blankie_blanket,blanket_child,child,diminutive,50
100,2176,M,potty_bathroom,bathroom_child,child,other,76
100,2176,M,tummy_stomach,stomach_child,child,other,50
100,2176,M,mommy_mom,mom_child,child,diminutive,50
100,2176,M,daddy_dad,dad_child,child,diminutive,90
100,2176,M,nightnight_goodnight,goodnight_child,child,other,50
100,2176,M,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
100,2176,M,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
100,2176,M,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
100,2176,M,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
100,2176,M,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
100,2176,M,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
100,2176,M,kitty_cat,cat_caregiver,caregiver,other,50
100,2176,M,bunny_rabbit,rabbit_caregiver,caregiver,other,50
100,2176,M,froggy_frog,frog_caregiver,caregiver,diminutive,100
100,2176,M,horsey_horse,horse_caregiver,caregiver,diminutive,100
100,2176,M,piggy_pig,pig_caregiver,caregiver,diminutive,75
100,2176,M,fishy_fish,fish_caregiver,caregiver,diminutive,100
100,2176,M,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
100,2176,M,duckie_duck,duck_caregiver2,caregiver,diminutive,85
100,2176,M,doggy_dog,dog_caregiver2,caregiver,diminutive,80
100,2176,M,birdie_bird,bird_caregiver,caregiver,diminutive,100
100,2176,M,dolly_doll,doll_caregiver,caregiver,diminutive,81
100,2176,M,teddy_bear,bear_caregiver,caregiver,other,50
100,2176,M,blankie_blanket,blanket_caregiver,caregiver,diminutive,70
100,2176,M,potty_bathroom,bathroom_caregiver,caregiver,other,50
100,2176,M,tummy_stomach,stomach_caregiver,caregiver,other,50
100,2176,M,mommy_mom,mom_caregiver,caregiver,diminutive,50
100,2176,M,daddy_dad,dad_caregiver,caregiver,diminutive,75
100,2176,M,sissy_sister,sister_caregiver,caregiver,other,100
100,2176,M,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
100,2176,M,nightnight_goodnight,goodnight_caregiver,caregiver,other,50
100,2176,M,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,0
100,2176,M,sissy_sister,sister_child,child,other,100
100,2176,M,auntie_aunt,aunt_child,child,diminutive,100
100,2176,M,horsey_horse,horse_child,child,diminutive,100
100,2176,M,fishy_fish,fish_child,child,diminutive,100
100,2176,M,mousey_mouse,mouse_child,child,diminutive,100
100,2176,M,birdie_bird,bird_child,child,diminutive,100
101,2204,F,choochoo_train,train_child,child,onomatopoeia,100
101,2204,F,vroomvroom_car,car_child,child,onomatopoeia,100
101,2204,F,quackquack_duck,duck_child,child,onomatopoeia,100
101,2204,F,baabaa_sheep,sheep_child,child,onomatopoeia,100
101,2204,F,woofwoof_dog,dog_child,child,onomatopoeia,100
101,2204,F,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
101,2204,F,kitty_cat,cat_child,child,other,45
101,2204,F,bunny_rabbit,rabbit_child,child,other,35
101,2204,F,froggy_frog,frog_child,child,diminutive,100
101,2204,F,horsey_horse,horse_child,child,diminutive,75
101,2204,F,piggy_pig,pig_child,child,diminutive,96
101,2204,F,fishy_fish,fish_child,child,diminutive,76
101,2204,F,duckie_duck,duck_child2,child,diminutive,95
101,2204,F,doggy_dog,dog_child2,child,diminutive,74
101,2204,F,birdie_bird,bird_child,child,diminutive,82
101,2204,F,dolly_doll,doll_child,child,diminutive,98
101,2204,F,teddy_bear,bear_child,child,other,50
101,2204,F,blankie_blanket,blanket_child,child,diminutive,99
101,2204,F,potty_bathroom,bathroom_child,child,other,98
101,2204,F,tummy_stomach,stomach_child,child,other,68
101,2204,F,mommy_mom,mom_child,child,diminutive,100
101,2204,F,daddy_dad,dad_child,child,diminutive,100
101,2204,F,auntie_aunt,aunt_child,child,diminutive,11
101,2204,F,nightnight_goodnight,goodnight_child,child,other,50
101,2204,F,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
101,2204,F,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,92
101,2204,F,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,89
101,2204,F,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,89
101,2204,F,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,92
101,2204,F,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,92
101,2204,F,kitty_cat,cat_caregiver,caregiver,other,50
101,2204,F,bunny_rabbit,rabbit_caregiver,caregiver,other,50
101,2204,F,froggy_frog,frog_caregiver,caregiver,diminutive,97
101,2204,F,horsey_horse,horse_caregiver,caregiver,diminutive,69
101,2204,F,piggy_pig,pig_caregiver,caregiver,diminutive,96
101,2204,F,fishy_fish,fish_caregiver,caregiver,diminutive,61
101,2204,F,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
101,2204,F,duckie_duck,duck_caregiver2,caregiver,diminutive,100
101,2204,F,doggy_dog,dog_caregiver2,caregiver,diminutive,100
101,2204,F,birdie_bird,bird_caregiver,caregiver,diminutive,84
101,2204,F,dolly_doll,doll_caregiver,caregiver,diminutive,100
101,2204,F,teddy_bear,bear_caregiver,caregiver,other,65
101,2204,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,95
101,2204,F,potty_bathroom,bathroom_caregiver,caregiver,other,71
101,2204,F,tummy_stomach,stomach_caregiver,caregiver,other,50
101,2204,F,mommy_mom,mom_caregiver,caregiver,diminutive,50
101,2204,F,daddy_dad,dad_caregiver,caregiver,diminutive,50
101,2204,F,sissy_sister,sister_caregiver,caregiver,other,100
101,2204,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,8
101,2204,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,50
101,2204,F,sissy_sister,sister_child,child,other,100
101,2204,F,mousey_mouse,mouse_child,child,diminutive,100
102,2211,F,quackquack_duck,duck_child,child,onomatopoeia,100
102,2211,F,woofwoof_dog,dog_child,child,onomatopoeia,100
102,2211,F,bunny_rabbit,rabbit_child,child,other,100
102,2211,F,froggy_frog,frog_child,child,diminutive,100
102,2211,F,horsey_horse,horse_child,child,diminutive,100
102,2211,F,piggy_pig,pig_child,child,diminutive,0
102,2211,F,fishy_fish,fish_child,child,diminutive,100
102,2211,F,duckie_duck,duck_child2,child,diminutive,100
102,2211,F,doggy_dog,dog_child2,child,diminutive,50
102,2211,F,birdie_bird,bird_child,child,diminutive,100
102,2211,F,dolly_doll,doll_child,child,diminutive,100
102,2211,F,mommy_mom,mom_child,child,diminutive,0
102,2211,F,daddy_dad,dad_child,child,diminutive,50
102,2211,F,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
102,2211,F,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
102,2211,F,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
102,2211,F,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
102,2211,F,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
102,2211,F,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
102,2211,F,kitty_cat,cat_caregiver,caregiver,other,50
102,2211,F,bunny_rabbit,rabbit_caregiver,caregiver,other,50
102,2211,F,froggy_frog,frog_caregiver,caregiver,diminutive,100
102,2211,F,horsey_horse,horse_caregiver,caregiver,diminutive,100
102,2211,F,piggy_pig,pig_caregiver,caregiver,diminutive,100
102,2211,F,fishy_fish,fish_caregiver,caregiver,diminutive,100
102,2211,F,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
102,2211,F,duckie_duck,duck_caregiver2,caregiver,diminutive,100
102,2211,F,doggy_dog,dog_caregiver2,caregiver,diminutive,50
102,2211,F,birdie_bird,bird_caregiver,caregiver,diminutive,100
102,2211,F,dolly_doll,doll_caregiver,caregiver,diminutive,100
102,2211,F,teddy_bear,bear_caregiver,caregiver,other,50
102,2211,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,100
102,2211,F,potty_bathroom,bathroom_caregiver,caregiver,other,100
102,2211,F,tummy_stomach,stomach_caregiver,caregiver,other,50
102,2211,F,mommy_mom,mom_caregiver,caregiver,diminutive,50
102,2211,F,daddy_dad,dad_caregiver,caregiver,diminutive,50
102,2211,F,sissy_sister,sister_caregiver,caregiver,other,50
102,2211,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,50
102,2211,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,50
102,2211,F,vroomvroom_car,car_child,child,onomatopoeia,100
102,2211,F,choochoo_train,train_child,child,onomatopoeia,100
102,2211,F,kitty_cat,cat_child,child,other,100
102,2211,F,teddy_bear,bear_child,child,other,100
102,2211,F,nightnight_goodnight,goodnight_child,child,other,100
103,2230,F,choochoo_train,train_child,child,onomatopoeia,100
103,2230,F,vroomvroom_car,car_child,child,onomatopoeia,100
103,2230,F,quackquack_duck,duck_child,child,onomatopoeia,100
103,2230,F,baabaa_sheep,sheep_child,child,onomatopoeia,100
103,2230,F,woofwoof_dog,dog_child,child,onomatopoeia,100
103,2230,F,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
103,2230,F,kitty_cat,cat_child,child,other,75
103,2230,F,bunny_rabbit,rabbit_child,child,other,50
103,2230,F,piggy_pig,pig_child,child,diminutive,100
103,2230,F,duckie_duck,duck_child2,child,diminutive,100
103,2230,F,doggy_dog,dog_child2,child,diminutive,100
103,2230,F,birdie_bird,bird_child,child,diminutive,100
103,2230,F,teddy_bear,bear_child,child,other,100
103,2230,F,potty_bathroom,bathroom_child,child,other,10
103,2230,F,tummy_stomach,stomach_child,child,other,20
103,2230,F,mommy_mom,mom_child,child,diminutive,15
103,2230,F,daddy_dad,dad_child,child,diminutive,15
103,2230,F,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
103,2230,F,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
103,2230,F,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
103,2230,F,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
103,2230,F,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
103,2230,F,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
103,2230,F,kitty_cat,cat_caregiver,caregiver,other,80
103,2230,F,bunny_rabbit,rabbit_caregiver,caregiver,other,50
103,2230,F,froggy_frog,frog_caregiver,caregiver,diminutive,100
103,2230,F,horsey_horse,horse_caregiver,caregiver,diminutive,100
103,2230,F,piggy_pig,pig_caregiver,caregiver,diminutive,100
103,2230,F,fishy_fish,fish_caregiver,caregiver,diminutive,100
103,2230,F,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
103,2230,F,duckie_duck,duck_caregiver2,caregiver,diminutive,100
103,2230,F,doggy_dog,dog_caregiver2,caregiver,diminutive,100
103,2230,F,birdie_bird,bird_caregiver,caregiver,diminutive,100
103,2230,F,dolly_doll,doll_caregiver,caregiver,diminutive,100
103,2230,F,teddy_bear,bear_caregiver,caregiver,other,100
103,2230,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,100
103,2230,F,potty_bathroom,bathroom_caregiver,caregiver,other,70
103,2230,F,tummy_stomach,stomach_caregiver,caregiver,other,30
103,2230,F,mommy_mom,mom_caregiver,caregiver,diminutive,0
103,2230,F,daddy_dad,dad_caregiver,caregiver,diminutive,10
103,2230,F,sissy_sister,sister_caregiver,caregiver,other,100
103,2230,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
103,2230,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,80
103,2230,F,sissy_sister,sister_child,child,other,100
103,2230,F,auntie_aunt,aunt_child,child,diminutive,100
103,2230,F,dolly_doll,doll_child,child,diminutive,100
103,2230,F,blankie_blanket,blanket_child,child,diminutive,100
103,2230,F,froggy_frog,frog_child,child,diminutive,100
103,2230,F,horsey_horse,horse_child,child,diminutive,100
103,2230,F,fishy_fish,fish_child,child,diminutive,100
103,2230,F,mousey_mouse,mouse_child,child,diminutive,100
103,2230,F,nightnight_goodnight,goodnight_child,child,other,100
104,2232,F,choochoo_train,train_child,child,onomatopoeia,100
104,2232,F,vroomvroom_car,car_child,child,onomatopoeia,100
104,2232,F,quackquack_duck,duck_child,child,onomatopoeia,100
104,2232,F,baabaa_sheep,sheep_child,child,onomatopoeia,100
104,2232,F,woofwoof_dog,dog_child,child,onomatopoeia,100
104,2232,F,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
104,2232,F,bunny_rabbit,rabbit_child,child,other,25
104,2232,F,horsey_horse,horse_child,child,diminutive,100
104,2232,F,doggy_dog,dog_child2,child,diminutive,75
104,2232,F,birdie_bird,bird_child,child,diminutive,100
104,2232,F,dolly_doll,doll_child,child,diminutive,100
104,2232,F,teddy_bear,bear_child,child,other,100
104,2232,F,blankie_blanket,blanket_child,child,diminutive,100
104,2232,F,potty_bathroom,bathroom_child,child,other,75
104,2232,F,tummy_stomach,stomach_child,child,other,25
104,2232,F,mommy_mom,mom_child,child,diminutive,100
104,2232,F,daddy_dad,dad_child,child,diminutive,100
104,2232,F,nightnight_goodnight,goodnight_child,child,other,90
104,2232,F,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
104,2232,F,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
104,2232,F,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
104,2232,F,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
104,2232,F,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
104,2232,F,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
104,2232,F,kitty_cat,cat_caregiver,caregiver,other,100
104,2232,F,bunny_rabbit,rabbit_caregiver,caregiver,other,50
104,2232,F,froggy_frog,frog_caregiver,caregiver,diminutive,100
104,2232,F,horsey_horse,horse_caregiver,caregiver,diminutive,100
104,2232,F,piggy_pig,pig_caregiver,caregiver,diminutive,100
104,2232,F,fishy_fish,fish_caregiver,caregiver,diminutive,100
104,2232,F,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
104,2232,F,duckie_duck,duck_caregiver2,caregiver,diminutive,100
104,2232,F,doggy_dog,dog_caregiver2,caregiver,diminutive,100
104,2232,F,birdie_bird,bird_caregiver,caregiver,diminutive,100
104,2232,F,dolly_doll,doll_caregiver,caregiver,diminutive,100
104,2232,F,teddy_bear,bear_caregiver,caregiver,other,100
104,2232,F,blankie_blanket,blanket_caregiver,caregiver,diminutive,100
104,2232,F,potty_bathroom,bathroom_caregiver,caregiver,other,50
104,2232,F,tummy_stomach,stomach_caregiver,caregiver,other,25
104,2232,F,mommy_mom,mom_caregiver,caregiver,diminutive,100
104,2232,F,daddy_dad,dad_caregiver,caregiver,diminutive,100
104,2232,F,sissy_sister,sister_caregiver,caregiver,other,100
104,2232,F,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
104,2232,F,nightnight_goodnight,goodnight_caregiver,caregiver,other,100
104,2232,F,sissy_sister,sister_child,child,other,100
104,2232,F,auntie_aunt,aunt_child,child,diminutive,100
104,2232,F,kitty_cat,cat_child,child,other,100
104,2232,F,froggy_frog,frog_child,child,diminutive,100
104,2232,F,piggy_pig,pig_child,child,diminutive,100
104,2232,F,fishy_fish,fish_child,child,diminutive,100
104,2232,F,mousey_mouse,mouse_child,child,diminutive,100
104,2232,F,duckie_duck,duck_child2,child,diminutive,100
105,2246,M,choochoo_train,train_child,child,onomatopoeia,100
105,2246,M,vroomvroom_car,car_child,child,onomatopoeia,100
105,2246,M,quackquack_duck,duck_child,child,onomatopoeia,100
105,2246,M,baabaa_sheep,sheep_child,child,onomatopoeia,100
105,2246,M,woofwoof_dog,dog_child,child,onomatopoeia,100
105,2246,M,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
105,2246,M,kitty_cat,cat_child,child,other,80
105,2246,M,bunny_rabbit,rabbit_child,child,other,50
105,2246,M,froggy_frog,frog_child,child,diminutive,100
105,2246,M,horsey_horse,horse_child,child,diminutive,100
105,2246,M,piggy_pig,pig_child,child,diminutive,81
105,2246,M,fishy_fish,fish_child,child,diminutive,100
105,2246,M,mousey_mouse,mouse_child,child,diminutive,100
105,2246,M,duckie_duck,duck_child2,child,diminutive,100
105,2246,M,doggy_dog,dog_child2,child,diminutive,90
105,2246,M,birdie_bird,bird_child,child,diminutive,100
105,2246,M,dolly_doll,doll_child,child,diminutive,100
105,2246,M,teddy_bear,bear_child,child,other,81
105,2246,M,blankie_blanket,blanket_child,child,diminutive,86
105,2246,M,potty_bathroom,bathroom_child,child,other,79
105,2246,M,tummy_stomach,stomach_child,child,other,71
105,2246,M,mommy_mom,mom_child,child,diminutive,69
105,2246,M,daddy_dad,dad_child,child,diminutive,62
105,2246,M,auntie_aunt,aunt_child,child,diminutive,76
105,2246,M,nightnight_goodnight,goodnight_child,child,other,100
105,2246,M,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
105,2246,M,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
105,2246,M,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
105,2246,M,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
105,2246,M,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
105,2246,M,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
105,2246,M,kitty_cat,cat_caregiver,caregiver,other,87
105,2246,M,bunny_rabbit,rabbit_caregiver,caregiver,other,66
105,2246,M,froggy_frog,frog_caregiver,caregiver,diminutive,100
105,2246,M,horsey_horse,horse_caregiver,caregiver,diminutive,100
105,2246,M,piggy_pig,pig_caregiver,caregiver,diminutive,81
105,2246,M,fishy_fish,fish_caregiver,caregiver,diminutive,100
105,2246,M,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
105,2246,M,duckie_duck,duck_caregiver2,caregiver,diminutive,100
105,2246,M,doggy_dog,dog_caregiver2,caregiver,diminutive,90
105,2246,M,birdie_bird,bird_caregiver,caregiver,diminutive,100
105,2246,M,dolly_doll,doll_caregiver,caregiver,diminutive,100
105,2246,M,teddy_bear,bear_caregiver,caregiver,other,86
105,2246,M,blankie_blanket,blanket_caregiver,caregiver,diminutive,89
105,2246,M,potty_bathroom,bathroom_caregiver,caregiver,other,89
105,2246,M,tummy_stomach,stomach_caregiver,caregiver,other,68
105,2246,M,mommy_mom,mom_caregiver,caregiver,diminutive,86
105,2246,M,daddy_dad,dad_caregiver,caregiver,diminutive,42
105,2246,M,sissy_sister,sister_caregiver,caregiver,other,100
105,2246,M,auntie_aunt,aunt_caregiver,caregiver,diminutive,94
105,2246,M,nightnight_goodnight,goodnight_caregiver,caregiver,other,100
105,2246,M,sissy_sister,sister_child,child,other,100
106,2271,M,bunny_rabbit,rabbit_child,child,other,30
106,2271,M,froggy_frog,frog_child,child,diminutive,90
106,2271,M,piggy_pig,pig_child,child,diminutive,90
106,2271,M,choochoo_train,train_caregiver,caregiver,onomatopoeia,98
106,2271,M,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
106,2271,M,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,99
106,2271,M,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,99
106,2271,M,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,99
106,2271,M,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
106,2271,M,kitty_cat,cat_caregiver,caregiver,other,99
106,2271,M,bunny_rabbit,rabbit_caregiver,caregiver,other,20
106,2271,M,froggy_frog,frog_caregiver,caregiver,diminutive,90
106,2271,M,horsey_horse,horse_caregiver,caregiver,diminutive,90
106,2271,M,piggy_pig,pig_caregiver,caregiver,diminutive,90
106,2271,M,fishy_fish,fish_caregiver,caregiver,diminutive,90
106,2271,M,mousey_mouse,mouse_caregiver,caregiver,diminutive,99
106,2271,M,duckie_duck,duck_caregiver2,caregiver,diminutive,99
106,2271,M,doggy_dog,dog_caregiver2,caregiver,diminutive,91
106,2271,M,birdie_bird,bird_caregiver,caregiver,diminutive,95
106,2271,M,dolly_doll,doll_caregiver,caregiver,diminutive,100
106,2271,M,teddy_bear,bear_caregiver,caregiver,other,90
106,2271,M,blankie_blanket,blanket_caregiver,caregiver,diminutive,98
106,2271,M,potty_bathroom,bathroom_caregiver,caregiver,other,80
106,2271,M,mommy_mom,mom_caregiver,caregiver,diminutive,92
106,2271,M,daddy_dad,dad_caregiver,caregiver,diminutive,88
106,2271,M,sissy_sister,sister_caregiver,caregiver,other,98
106,2271,M,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
106,2271,M,nightnight_goodnight,goodnight_caregiver,caregiver,other,91
106,2271,M,vroomvroom_car,car_child,child,onomatopoeia,100
106,2271,M,choochoo_train,train_child,child,onomatopoeia,100
106,2271,M,mommy_mom,mom_child,child,diminutive,100
106,2271,M,daddy_dad,dad_child,child,diminutive,100
106,2271,M,sissy_sister,sister_child,child,other,100
106,2271,M,auntie_aunt,aunt_child,child,diminutive,100
106,2271,M,dolly_doll,doll_child,child,diminutive,100
106,2271,M,blankie_blanket,blanket_child,child,diminutive,100
106,2271,M,baabaa_sheep,sheep_child,child,onomatopoeia,100
106,2271,M,woofwoof_dog,dog_child,child,onomatopoeia,100
106,2271,M,doggy_dog,dog_child2,child,diminutive,100
106,2271,M,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,100
106,2271,M,kitty_cat,cat_child,child,other,100
106,2271,M,horsey_horse,horse_child,child,diminutive,100
106,2271,M,teddy_bear,bear_child,child,other,100
106,2271,M,fishy_fish,fish_child,child,diminutive,100
106,2271,M,mousey_mouse,mouse_child,child,diminutive,100
106,2271,M,quackquack_duck,duck_child,child,onomatopoeia,100
106,2271,M,duckie_duck,duck_child2,child,diminutive,100
106,2271,M,birdie_bird,bird_child,child,diminutive,100
106,2271,M,nightnight_goodnight,goodnight_child,child,other,100
106,2271,M,potty_bathroom,bathroom_child,child,other,100
106,2271,M,tummy_stomach,stomach_child,child,other,0
107,2323,M,choochoo_train,train_child,child,onomatopoeia,99
107,2323,M,vroomvroom_car,car_child,child,onomatopoeia,99
107,2323,M,quackquack_duck,duck_child,child,onomatopoeia,95
107,2323,M,baabaa_sheep,sheep_child,child,onomatopoeia,95
107,2323,M,woofwoof_dog,dog_child,child,onomatopoeia,95
107,2323,M,cockadoodledoo_rooster,rooster_child,child,onomatopoeia,95
107,2323,M,kitty_cat,cat_child,child,other,90
107,2323,M,bunny_rabbit,rabbit_child,child,other,25
107,2323,M,froggy_frog,frog_child,child,diminutive,50
107,2323,M,piggy_pig,pig_child,child,diminutive,95
107,2323,M,duckie_duck,duck_child2,child,diminutive,95
107,2323,M,doggy_dog,dog_child2,child,diminutive,70
107,2323,M,birdie_bird,bird_child,child,diminutive,70
107,2323,M,blankie_blanket,blanket_child,child,diminutive,50
107,2323,M,potty_bathroom,bathroom_child,child,other,20
107,2323,M,tummy_stomach,stomach_child,child,other,10
107,2323,M,mommy_mom,mom_child,child,diminutive,95
107,2323,M,daddy_dad,dad_child,child,diminutive,95
107,2323,M,nightnight_goodnight,goodnight_child,child,other,95
107,2323,M,choochoo_train,train_caregiver,caregiver,onomatopoeia,100
107,2323,M,vroomvroom_car,car_caregiver,caregiver,onomatopoeia,100
107,2323,M,quackquack_duck,duck_caregiver,caregiver,onomatopoeia,100
107,2323,M,baabaa_sheep,sheep_caregiver,caregiver,onomatopoeia,100
107,2323,M,woofwoof_dog,dog_caregiver,caregiver,onomatopoeia,100
107,2323,M,cockadoodledoo_rooster,rooster_caregiver,caregiver,onomatopoeia,100
107,2323,M,kitty_cat,cat_caregiver,caregiver,other,40
107,2323,M,bunny_rabbit,rabbit_caregiver,caregiver,other,10
107,2323,M,froggy_frog,frog_caregiver,caregiver,diminutive,35
107,2323,M,horsey_horse,horse_caregiver,caregiver,diminutive,100
107,2323,M,piggy_pig,pig_caregiver,caregiver,diminutive,80
107,2323,M,fishy_fish,fish_caregiver,caregiver,diminutive,90
107,2323,M,mousey_mouse,mouse_caregiver,caregiver,diminutive,100
107,2323,M,duckie_duck,duck_caregiver2,caregiver,diminutive,100
107,2323,M,doggy_dog,dog_caregiver2,caregiver,diminutive,50
107,2323,M,birdie_bird,bird_caregiver,caregiver,diminutive,50
107,2323,M,dolly_doll,doll_caregiver,caregiver,diminutive,40
107,2323,M,teddy_bear,bear_caregiver,caregiver,other,90
107,2323,M,blankie_blanket,blanket_caregiver,caregiver,diminutive,30
107,2323,M,potty_bathroom,bathroom_caregiver,caregiver,other,50
107,2323,M,tummy_stomach,stomach_caregiver,caregiver,other,40
107,2323,M,mommy_mom,mom_caregiver,caregiver,diminutive,95
107,2323,M,daddy_dad,dad_caregiver,caregiver,diminutive,95
107,2323,M,auntie_aunt,aunt_caregiver,caregiver,diminutive,100
107,2323,M,nightnight_goodnight,goodnight_caregiver,caregiver,other,90
107,2323,M,sissy_sister,sister_child,child,other,100
107,2323,M,auntie_aunt,aunt_child,child,diminutive,100
107,2323,M,dolly_doll,doll_child,child,diminutive,100
107,2323,M,horsey_horse,horse_child,child,diminutive,100
107,2323,M,teddy_bear,bear_child,child,other,100
107,2323,M,fishy_fish,fish_child,child,diminutive,100
107,2323,M,mousey_mouse,mouse_child,child,diminutive,100
108,2334,M,choochoo_train,train_child,child,onomatopoeia,95
108,2334,M,vroomvroom_car,car_child,child,onomatopoeia,100
